0,polarity,subjectivity,Sentiment
wants higher.wizz portfolio absolute chadding,0.2,0.5,Positivo
nice wick why not to market sell massive orders 101,0.3,1.0,Positivo
firming up nicely here,0.6,1.0,Positivo
: just in: grayscale ceo says spot #bitcoin etf approval would unlock about  trillion worth of advised wealth for #bitcoi…,0.3,0.1,Positivo
well and truly back in price discovery... while the world is still waiting for 'the crash'will be the same with ... most will still be bearish when we are  back at all time highs and beyondsend everything violently higher,0.15,0.225,Positivo
: #btc lets start this macro monday with the weekly chart of #bitcoin just to keep things in perspective.◽️bullish green…,0.0,0.0,Neutro
important area,0.4,1.0,Positivo
"my gaming top pick for the next 1/2 years among a few others> [](> check out the epic entrence of the polygon in her updated character selection screen! 🥷> > dive into the immersive world of #katanainu with , where every move is powered by the speed and scalability of #onpolygon> > prepare for a gaming revolution!🔥",0.10625,0.25,Positivo
- tight invalidation short anticipating a trendline break on a lower time frame.,-0.08928571428571429,0.2928571428571428,Negativo
#bitcoin overall volatility rising but still relatively low.we have  not yet reached volatility levels seen earlier this year after surging from the bottom.we are  definitely not even close to the 2020-2021 run volatility levels.,0.0,0.25,Neutro
the  indicator nailed the lows againsale still on btw,0.0,0.0,Neutro
lfgggggg,0.0,0.0,Neutro
": ✨ exactly 10 years ago today, the term ""hodl"" was born in a drunken rant that turned into a rally cry for the #bitcoin rev…",0.25,0.25,Positivo
1hr flip,0.0,0.0,Neutro
"well, equities gave back a bit at the close, but not",0.0,0.0,Neutro
confirmed that reversal right at support,0.34285714285714286,0.7678571428571428,Positivo
- crypto stock hitting some daily resistance. casually up 485% on the year which is almost triple what #bitcoin did.,-0.25000000000000006,0.43333333333333335,Negativo
1st green dot on 4hr,-0.2,0.3,Negativo
"b/r combo, green dots",-0.2,0.3,Negativo
4hr green dot,-0.2,0.3,Negativo
#bitcoin - daily obv flirting with a breakout. price doing the same. for now looks good but we still have not  closed anything above either line.,0.15,0.185,Positivo
#bitcoin shorts getting squeezed above 42.5k.well over  in shorts squeezed there.,0.0,0.1,Neutro
it  inevitable.#bitcoin,0.0,0.0,Neutro
#0x0 broke out & now retesting after an early whale sold off a few million coins giving everyone the chance to load up before next leg up higher,0.0375,0.225,Positivo
loading,0.0,0.0,Neutro
is the new  meme you are gonna regret not buying in a couple weeks innit,0.13636363636363635,0.45454545454545453,Positivo
"wow it  gotta be a bull market, even bitstamp is bidding now lmeow.i have not  seen any activity on this market in a loooong time.",0.1,1.0,Positivo
we had to shake soom moonboys out before higher.,0.25,0.5,Positivo
imagine #bitcoin fills the lower cme gap now. would be a pretty nasty bull trap.> [](> cme now closed> >  filled the small upper gap> closed above diagonal and horizontal support> > hopefully that’s not a bull trap,-0.09999999999999999,0.5,Negativo
farm  airdrop and get a cool dog wif a hat jpeg?w,0.35,0.65,Positivo
if you are  trying to farm  ...one of the qualifiers is buying on exchange dot art with bonkwell i just relisted the remaining 3/5 of my unsold infamous pepe 1/1s in  prices equal to 1 solso feel free to ape a piece for the culture kek,-0.033333333333333326,0.6833333333333332,Negativo
"do not  tell your friends who are waiting for   > [](> people still do not  understand that  will be one of the altcoins with the most potential in the next cycle...just do a simple reasoning,look what it did in bear market,then imagine what it will do in bull market> > simple maths",0.1,0.4428571428571429,Positivo
what a time to be alivenew ath,0.0,0.0,Neutro
like clockwork. crystal ball strikes again 📸 > [](>  > >  loading,0.0,0.0,Neutro
time to run  to 0.72,0.0,0.0,Neutro
but,0.0,0.0,Neutro
most will probably miss the move (including me) but it is coming anyway.new ath is probably in one daily candle.,0.25,0.25,Positivo
: time to make predictions for 2024 ✍️ top #10 realist target 🎯 1000  90b capbullish target 🐂 1800  160b cap …,0.5,0.5,Positivo
: the level of sec engagement and back/forth/changes on the #bitcoin etf tells us this is a 99.9% done deal.,-0.1,0.6,Negativo
- there  opportunity everywhere and in both directions. lots of volatility.,0.0,0.0,Neutro
"the dips on these alts are crazy, that  why you just need to hold some spot",-0.6,0.9,Negativo
flipping green on the 4hr now up  in ahgoing to relax a bit!  😀,-0.25,0.3,Negativo
"#bitcoin - a month to buy the bottom, and a month to realize profits. people too scared to buy back then and now people too euphoric to sell. bearish narratives at the bottom, bullish narratives at the top. this time is different though!",0.16666666666666666,0.3666666666666667,Positivo
few understand the power of a meme trendlinerun it back,-0.1,0.05,Negativo
"he  been spot on for swing trading both directions during this #bitcoin chop. no bias, just trading levels. i'm still eyeing that ,807 at some point so i'm staying sidelined until then.> [](> welp, hate to say it but we did get a new print around ,043 today at the close on . > > chop seems to be a definite possibility up at these new levels. lock in gains when you have them and don’t get greedy in this area. stay level headed. > >  #bitcoin",-0.13181818181818183,0.5772727272727273,Negativo
daily green dots are back,-0.06666666666666667,0.09999999999999999,Negativo
wont stop,0.0,0.0,Neutro
"buy pressure has been redunkulousevery dip getting slurrpedvolume been insane, have to imagine some cex will pick it up",-1.0,1.0,Negativo
feels like now or never for a pump after another stab into support was bought up quickly,0.3333333333333333,0.5,Positivo
#bigtime - just looking for lower time frame setups with easy invalidation. looks good for a 4h breakout with two possible targets.,0.37777777777777777,0.8111111111111112,Positivo
"new ath lmaoooooo> [](>  buy pressure has been redunkulous> > every dip getting slurrped> > volume been insane, have to imagine some cex will pick it up",-0.4318181818181818,0.7272727272727273,Negativo
weekly chart still holding key supportnice upside potential from here,0.0,1.0,Neutro
"do not  you do it .... i see what you are trying to do..going to sleep, do not  screw up the rally pls.",0.0,0.0,Neutro
"dear #noanfam , crypto weekly digest:1. potential us #bitcoin etf approval may impact #coinbase with reduced fees.2. european commission investigates #x for digital services act breaches.3. #stacks, the bitcoin smart contract layer achieves record transactions.4.…",0.05357142857142857,0.4107142857142857,Positivo
#alpha pumped 🔥🚀,0.0,0.0,Neutro
looking for  #mubi alternatives,0.0,0.0,Neutro
lmfao dude photoshopped a fake pnlhow down bad you gotta be 😂😂> [](> my long term #bitcoin trade is looking healthy> > long since  🚀,-0.2911111111111111,0.5511111111111111,Negativo
": at current prices, if you focus on making 26  a week, that  ,000 at the end of the yearinstead of trying to hit…",0.0,0.4,Neutro
"did you #btfd? when the whole ct turned bearish and looking for   (cme gap), we bought their bags 😎> [](> #btfd at retest",0.2,0.4,Positivo
new listing> [](> origintrail is listed in the  app 🔔 > purchase  and other crypto easily with 20+ fiat currencies> > download the app to start trading #trac now!> 👉 > > for more details - > >,0.23617424242424243,0.540719696969697,Positivo
what a ride without the call of 2023.prove me wrong.,-0.5,0.9,Negativo
reminding us of what price discovery means.up more than 50% from the previous all-time highs.closing in on my first area of interest @ .,0.19444444444444445,0.3333333333333333,Positivo
look at this #noanfam #tara ty > [](>   waiting on break-out,0.0,0.0,Neutro
chart is programmed.,0.0,0.0,Neutro
"i have to correct wizz here.....he means "" is programmed for 2023""> [](>  chart> >  is programmed.",0.0,0.0,Neutro
"#bitcoin range high tapped. so far we remain in the range but if price consolidates right below, i think it will give it another go.do not  want to see a big rejection here.",0.13642857142857143,0.5439285714285714,Positivo
"i think it is ready!> [](> #starl  (1000starl on mexc) entry only after the break out, not before",0.0,1.0,Neutro
: the demand for our data annotation platform is reaching new heights! here’s your chance to join the final batch of …,0.08522727272727272,0.7272727272727273,Positivo
📸> [](> many are underexposed to > > soon you find out why.,0.5,0.5,Positivo
"+135% 😍🚀 a sniper entry and a quick gain... do not  let ""easy money"" fade away!follow my gf  🤣🤣🤣> [](> time for #degen  play🏹> >   mc around 50k> > #motionai - bridging ai and #blockchain for advanced multimedia generation.> > ca: 0x20029c61b9a8cbe420e5b677652b5d15ec84d543> > 📈> > 🌐> >  > > dyor, nfa",0.38888888888888884,0.6444444444444445,Positivo
: sned  to new highs,0.13636363636363635,0.45454545454545453,Positivo
"ecosystem heating up.launchpad should do well 🎯invested early in > [](> introducing moon app - a fast growing launchpad app with 250,000+ users built on injective 🥷> > moon app integrates a launchpad, tools for mev, sniping, and on-chain limit orders> > live on > > idos now live:",0.1431818181818182,0.475,Positivo
"#bitcoin pretty thick bids and asks on both sides here.when we see this, price usually just chops in the middle. when it starts trading/eating into one of the walls it tends to just take it all while it  there.",-0.07500000000000001,0.43125,Negativo
#bitcoin expectations for the rest of the week:,0.0,0.0,Neutro
"#btc    #bitcon - long - bullish chart: > [](> #btc   #bitcon - long - bullish chart:  > > should the momentum continue, bitcoin could reach its all-time high, potentially triggering fomo and further price increases. however, each price breakthrough could be followed by a pullback, triggered by news, events, or simply…",0.15142857142857144,0.6914285714285714,Positivo
"shorted  #btc, let  see.",0.0,0.0,Neutro
"+500%🔥🚀 on spot, now only ct has started fomoing... next exchanges will fomo🤣my gf  is smarter than me 😎 > [](>  is live on > > can be added at dips. now trading around .75.> > #brc20 > >",0.04545454545454545,0.5,Positivo
"welcome  🏌‍♂️> [](>  plan macro > > if you like my content, much appreciated if you use my referral >   bybit > bitget > > looking at this chart i see an accumulation so 2 options you can evaluate.> > a more conservative one, entry on the breakout above, to…",0.375,0.4,Positivo
"noooo jelle you have posted nothing but bullish hopium all year, you are  such a permabull, way too biased!!!mfker, look at the #bitcoin chart",0.0,0.5,Neutro
would you survive this? 🫣#bitcoin,0.0,0.0,Neutro
another major level has been flipped for support.onwards & upwards.#bitcoin,0.0625,0.5,Positivo
you are not ready for  take of season.all scamms pump and this will have its time. i have patience,-0.1,0.5,Negativo
"reminderif you have not  swapped your  to  yet, i would suggest using their site for the 1:10 swap. afterwards, you can withdraw the  within minutes> [](> here is a little video tutorial on how to swap  to  in-app. > > i hope this makes it easier for everyone!",-0.234375,0.5,Negativo
update,0.0,0.0,Neutro
"let  do some math.....*  token * 1 of the bigger market makers on woo-x is kronos, coincidentally  tied to the company woo 1+1=2 yep.... ofc they gonna pump it.",0.0,0.5,Neutro
"you guys have no idea how much   is gonna print with their bankpadthe best part… it’s going back into the  chart first launch #bahamas coming soon✍️> [](> gm bankers> > a little preview below from the first launch on bankpad 28th december, .> > for more details, please join our telegram channel to see how you can be a part of this epic launch.> >  #bank #eth #bankpad #itscoming",0.26406250000000003,0.3208333333333333,Positivo
:  is officially 10x up since we began covering it🤯massive shoutout to  for bringing this gem to my att…,0.0,0.0,Neutro
🤝> [](> discover the smardex protocol on > > it  time to put your liquidity to good use.,0.7,0.6000000000000001,Positivo
holding the line.,0.0,0.0,Neutro
"got an early christmas present in the mail today, containing awesome amino rewards training clothes. thanks !i will  showcase these by wearing them proudly while training with my buddies.",0.43000000000000005,0.5,Positivo
"htf update tonight marks the launch of the highly anticipated platform and mobile app. check  some other facts:▪️13,301,223 tokens burnt, 13.3% of total supply swept out of circulation▪️80% growth in token holders last month▪️ total value…",0.007000000000000001,0.4963333333333333,Positivo
gm 🌞got our 1hr trendline touch...,0.0,0.0,Neutro
cooking,0.0,0.0,Neutro
became the hottest stock on the net for,0.0,0.0,Neutro
in less than 24h the trading bot bagx will start working with avax as well 👀🔥shill me the top tier avax degens!> [](> 24 hours⏳> > #bagx #avax,0.16666666666666669,0.2833333333333333,Positivo
wants that dotted line,0.2,0.1,Positivo
!!!!!!!!!!!,0.0,0.0,Neutro
#bitcoinranged established.break above upper boundary would confirm double bottom.,0.0,0.03333333333333333,Neutro
: thanks to one and only  we happily joined  🥷fam in q1 2023;q4 is closing with over 10x for me. thank you…,0.3333333333333333,0.7333333333333334,Positivo
is still cheapdont come to me later that if its the time to buy.patience is needed with this one.#gaming #metaverse hype will be back,0.0,0.0,Neutro
#fun chart🚀⚠️sl must,0.3,0.2,Positivo
"so it begins> [](> i think  is on the verge of going parabolic towards . over next few months > > a lot of comparisons to buying  under  — i think this can be a top performing play alongside solana > > no vc unlocks until late 2024 —> faster, cheaper & narrative forming around it.",0.0,0.3,Neutro
flying today. quickly approaching that upper boundary.,0.0,0.0,Neutro
#ace  got in...,0.0,0.0,Neutro
is doing its best to chop everyone up while it holds support on previous range highs i think  /  is in the process of bottoming and ethereum out performance will begin in january,0.4166666666666667,0.23333333333333334,Positivo
"nice, looking forward to additional special bets! we so early  🔥> [](> exciting news, bundles bets community! 📈> > we now have more ways for our crypto fans to win!! > > head to the ""specials"" tab on the link below to start speculating on the price of > > link:",0.5035714285714286,0.5952380952380952,Positivo
"open interest by exchange 🏦we saw a huge increase in open interest on cme after the #bitcoin etf started getting priced in.i think it  smart to keep an eye on the eth cme oi throughout 2024, to see if it can give us a sign of positive developments for it  etf.",0.16831168831168833,0.6176623376623376,Positivo
"#26 for revenue generation in all of crypto generated  in off-chain revenue *today* absurd> [](> feeling festive 🎄! > > it  the season of giving  revshare. we are  proud to be the #26 ranked revenue-generating protocol on the ethereum blockchain, and we are  not stopping here! > > today, our ecosystem fund received a whooping 46.6e (~,000) in off-chain revenue. the…",1.0,1.0,Positivo
"with the output 🎰 #gamblefi> [](> ⚡️ bazed poker & telegram casino> > since our launch in late july, we have made considerable progress. we are excited to unveil two new offerings. one has been previously announced, but the other is a fresh addition.> > at bazed, our mission is to cater to all players, from seasoned…",0.045670995670995675,0.47088744588744585,Positivo
#bitcointhis pa is tiresome. choppy; not trendy.mid-range currently.,-0.2333333333333333,0.5333333333333333,Negativo
"me making 2% on a  trade while the homies making 2,000% on memes",0.0,0.0,Neutro
,0.0,0.0,Neutro
"see you at . > [](> ⚡️ bazed poker & telegram casino> > since our launch in late july, we have made considerable progress. we are excited to unveil two new offerings. one has been previously announced, but the other is a fresh addition.> > at bazed, our mission is to cater to all players, from seasoned…",0.045670995670995675,0.47088744588744585,Positivo
b/r combo on 15m short term trying to confirm,0.0,0.3,Neutro
will  ever see another green candle again?probably not.,-0.2,0.3,Negativo
"well, we hit our  target on  now looks like we may test that green line around  if  keeps falling",-0.2,0.3,Negativo
,0.0,0.0,Neutro
patience paid off  #grimace 🚀> [](>  you. are. great. thanks man!!!!!!!!,0.9,0.475,Positivo
1hr,0.0,0.0,Neutro
,0.0,0.0,Neutro
tested,0.0,0.0,Neutro
flagging,0.0,0.0,Neutro
,0.0,0.0,Neutro
testing range highs,0.0,0.0,Neutro
"huge. > [](> we are  thrilled to announce inspect  acquisition of , expanding our platform  reach to millions on x (twitter).> > with   100k+ monthly quotes and millions of impressions, our layer 2 built for x now powers a community of over 600,000 new users 👇",0.37878787878787873,0.6848484848484849,Positivo
,0.0,0.0,Neutro
missed by 10 cents innit> [](>,0.0,0.0,Neutro
"the next level for aave imo, seems undervalued.",0.0,0.0,Neutro
look at the vol on the 5m up candle,0.0,0.0,Neutro
: crypto newsbitcoin has developed a triple price/rsi divergence,0.1,0.3,Positivo
,0.0,0.0,Neutro
,0.0,0.0,Neutro
"call me crazy but just longed, seems ready for expansion from this reaccumulative pattern.",-0.19999999999999998,0.7,Negativo
#bitcoin the big horizontals for the end of the year. and  will be good levels to keep an eye on if you ask me.,0.35,0.35000000000000003,Positivo
confirmed 1hr reversal on let  go,0.4,1.0,Positivo
"trying to cement themselves as the best online casino now you will be able to play all table games directly using telegram making it easier than ever think this runs towards + in the full bull run — team continues to keep innovatingbullsih af on gamblefi> [](> ⚡️ bazed poker & telegram casino> > since our launch in late july, we have made considerable progress. we are excited to unveil two new offerings. one has been previously announced, but the other is a fresh addition.> > at bazed, our mission is to cater to all players, from seasoned…",0.20633608815426996,0.47011019283746563,Positivo
"#bitcoin - usually you want to see the obv breakout before the price, not after. that would have been the trigger which would have flipped me from neutral back to bullish. still confident in sub ,000 and will wait.",0.08333333333333333,0.36111111111111116,Positivo
"comfy holdrevenue growsburning and buy backs 0.10 is programmed> [](> 3.3x growth in on-chain  holders in 2 months🔥> > protocol growth = token growth> > welcome aboard, new community members!🚀> > let  keep building💪",0.4681818181818182,0.6772727272727272,Positivo
": what project recently came out that was airdropped to one of the strongest  communities, has multiple of the stron…",0.0,0.125,Neutro
literally everything has pumped besides arbwhen arb szn?> [](> i think  szn is coming soon,0.0,0.0,Neutro
"c'mon, how can you not love  inicators?bounced right off the line again",0.01785714285714285,0.5678571428571428,Positivo
"things we love to see holders increasing by 3x and price slowly grinding up early holders & whales taking profits distributing to new holders this is exactly kind of ratio you want to see > [](> 3.3x growth in on-chain  holders in 2 months🔥> > protocol growth = token growth> > welcome aboard, new community members!🚀> > let  keep building💪",0.2818181818181818,0.5727272727272726,Positivo
"> [](> welcome to day 19 of the propchain december calendar!> > it is with our utmost pleasure that we announce the official launch of the  desktop platform for the public!> > this moment marks the culmination of years of hard work and dedication, hitting one…",0.25416666666666665,0.7208333333333333,Positivo
nobody even dares to mention this one. poahh!,0.0,0.0,Neutro
"if we can get over 42,400 here and confirm that bottom after confirming that reversal on the one hour that would be great",0.8,0.75,Positivo
let’s get that break,0.0,0.0,Neutro
: if you are  trying to farm  ...one of the qualifiers is buying on exchange dot art with bonkwell i just relisted the r…,0.0,0.0,Neutro
i worry that we may get one more test there....,0.5,0.5,Positivo
rejected at range highs for now. was a good call to close up there. made for a nice inte-day play.,0.6499999999999999,0.8,Positivo
4hrgreen dot is back 🟢,0.0,0.0,Neutro
"bought the dip & started a position on .if there  anything i have  learned over the past several months - it  do not  fade momentum.if this manages to break above htf resistance, i could easily see it making a run to new aths.long it w/ me here ➡️",0.06393939393939393,0.3275757575757576,Positivo
:  is king ai 🤖 the party hasn’t even started.,0.0,0.0,Neutro
": dear scoogers and all  frens,the  snapshot will take place tomorrow dec. 20 at 1pm estscoogi and doogi holders…",0.0,0.0,Neutro
"nice little flat forming here on , send it to , btc has made a few of these already on the way up",0.046874999999999986,0.43125,Positivo
"memecoin season has arrived on  vitalik’s mum just dropped lmaofor those that don’t know; she’s best friends with the current ceoi don’t own any of this token btw, just found it hilarious that some degen had pounced on the opportunity",0.525,0.675,Positivo
this is what happens when you brag about a 3 million dollar  trade and round trip it back to entry and never close it.> [](> excited to finally present my very first nft collection on x through > > here is a link to all the collections: > > you will essentially be minting nfts that are posts (formerly known as tweets) made here on x. basically traders will have the…,0.125,0.3604166666666666,Positivo
yesterday i was observing a setup... if it follows the plan after the deviation it activates the trigger for the trade.... see you soon,0.0,0.0,Neutro
yesterday i was observing a setup... if it follows the plan after the deviation it activates the trigger for the trade.... see you soon,0.0,0.0,Neutro
gm wants higher,0.225,0.3,Positivo
: #binance #futures   📈 6.36% in 1h📈,0.0,0.0,Neutro
new ath what a time to be alive,0.11818181818181818,0.42727272727272725,Positivo
:  is due for a bounce,-0.125,0.375,Negativo
": if you are  shorting this here, you have to reconsider your life choices. there  no meaningful resistance until the mid 60…",-0.125,0.25,Negativo
like everything we saw it before the others🫣🤫> [](> ps for next days eyes on  pair btc > possibile bid deviation,0.0,0.0,Neutro
#nochill about to be the next  lol,0.4,0.35,Positivo
": keep your health on track, homies. it  a long  bull market and it  important to not get so burned out this early i…",0.15000000000000002,0.5666666666666667,Positivo
":  liquidity 📚i often use the term ""liquidity"" in my analysis'.i will  explain how it works and how i use it personally.…",0.0,0.0,Neutro
outperformed,0.0,0.0,Neutro
putting in some numbers now trading at new yearly highs and looks to be a strong trend forming👍  still a bit lackluster. > [](>  &  pretty strong.> > would expect furthert upside if  finds a floor.,0.2732323232323232,0.7292929292929292,Positivo
group trade 💪> [](> #inj delivered this level to level play for the crew yesterday........ > point to point +5r while we locked in +3.9r> > more info,0.5,0.5,Positivo
"kaleo acknowleding the potential in . if there  a guy you should listen to, it  him.a new  ath is very likely in 2024. i have my bags prepared.> [](> bought the dip & started a position on .> > if there  anything i have  learned over the past several months - it  do not  fade momentum.> > if this manages to break above htf resistance, i could easily see it making a run to new aths.> > long it w/ me here ➡️",0.04511784511784512,0.49915824915824925,Positivo
"my first price discovery target for  has hit.took some profits from my spot bags, will look for dips to buy, or to move the funds elsewhere.next targets are  and .send it higher.",0.25,0.41666666666666663,Positivo
next up  to,0.0,0.0,Neutro
: how to trade/use a trading bot 👇#buying👇 (in brief)1. go to tg bot & create/import wallet.2. fund your wallet fro…,0.0,0.0,Neutro
"one of my favourite charts at the moment: .in the same category as sol, avax & inj; but still relatively cheap.send it higher.",0.08333333333333333,0.20833333333333334,Positivo
"last line of defense for  bears after it broke into the top 5 coins by market cap.break this level and i do not  see much resistance until .longing dips is the name of the game, imo.trade with me on hmx (sponsored):",0.07499999999999998,0.29166666666666663,Positivo
time for  to play catch-up again. is programmed.,0.0,0.0,Neutro
looks like it  just taking a breather before pamping hard again.,-0.2916666666666667,0.5416666666666666,Negativo
have been building up teaser videos for a while now!it all kicks off early in 2024 with a major update 🎯> [](>,0.08125,0.4,Positivo
: #nochill about to be the next  lol,0.4,0.35,Positivo
could be the best call of my lifeall those lines around the  area😂,1.0,0.3,Positivo
was looking at  yesterday and thought the chart looked pretty good... looks better now,0.48333333333333334,0.7000000000000001,Positivo
,0.0,0.0,Neutro
"#bitcoin looks eager to break out after that shallow pullback we expected.let  see, new highs this week?",-0.09848484848484848,0.4772727272727273,Negativo
"monthly chart 🐺 falling wedge pattern, where price  is testing the upper boundary / resistance / of the wedgenoting monthly bullish divergence  + hammer candlestick 🔨 double bottom formationsep 01/22 anchored vwap at 60.43",0.0,0.0,Neutro
,0.0,0.0,Neutro
there we go,0.0,0.0,Neutro
all time highs soon don’t say you weren’t warned> [](>  chart looks amazing! so bullish! just looks like drawn by hand 🔥> > also bankpad - the launchpad for the upcoming bull run gonna launch it  first meme token called #bahamas> > nice concept. imagine bahams go 100x and people will try to get in early at  to be top tier.…,0.47750000000000004,0.6066666666666667,Positivo
"the market is up a lot, but i'm pretty sure it  going to go up more in the coming year.hold steady -- we are  nowhere near all-time highs yet.#bitcoin",0.30333333333333334,0.6577777777777778,Positivo
lets do this,0.0,0.0,Neutro
"#btc yt updates.i have no plans to do any new regular updates in the coming days.i'm taking a break (from the group) over xmas into the new year and will do the same for yt. only in case of important moves, i might fire up the charts, otherwise the next yt update will be…",0.09610389610389611,0.4444305694305694,Positivo
is starting its pre-sale for its meme coin  tomorrow. the pre-sale will take place at  you need to burn  to participate. this will reduce their supply of 229m to 30m brn by burning 90% of the supply. ta wise atm up 40%…,0.35,0.5,Positivo
looking good,0.7,0.6000000000000001,Positivo
i think it  time to pay attention to  #neo as it’s printing a big w pattern 👀imo breakout is imminent 📈🎯 t1 - 🎯 t2 -,0.0,0.1,Neutro
:  is being shipped. is being shipped. is being shipped heavily.it  a race against time at this point. 🫨…,0.0,0.0,Neutro
gm #bitcoin bulls 🐂,0.0,0.0,Neutro
dips are part of the game.embrace them for the opportunity they present.#bitcoin,0.0,0.0,Neutro
this bird is soaring...,0.0,0.0,Neutro
"yields keep dipping, bullish. #bitcoin",0.0,0.0,Neutro
: #bitcoin expectations for the rest of the week:,0.0,0.0,Neutro
"teh bot is live on avax! shill me some gem hunters 👀> [](> #tehbag  bagx trading bot is now live on #avax! 📣> > we are happy to announce #avalanche trading is now live on #bagx!> > starting now, every  holder can use our advanced trading tech to trade on avax!> > using bagx you can:> - manage your wallets in teh most secure way. we do not…",0.3221590909090909,0.5375,Positivo
: bought the dip & started a position on .if there  anything i have  learned over the past several months - it  do not …,-0.125,0.125,Negativo
: #bitcoin the big horizontals for the end of the year. and  will be good levels to keep an eye on if you ask me. h…,0.35,0.35000000000000003,Positivo
#btc do not  get trapped,-0.2,0.0,Negativo
ftw!!!!!,0.0,0.0,Neutro
boomgreen arrow,0.0,0.0,Neutro
🚀🚀🚀,0.0,0.0,Neutro
all those dips gave us plenty of rsi fuel,0.0,0.0,Neutro
1h chartnoting bearish divergence + hangman candlestick pattern on hourly chart,0.0,0.0,Neutro
"nice awareness for  being one of only six tokens selected for the binance trading competition!> [](> 💰 trading competition alert> > vanry set to get new wave of exposure across   100m+ users.> > trade  now and be part of ,000 token voucher. do not  miss out on this exciting opportunity to earn some free !> > learn more here:",0.33939393939393936,0.7590909090909091,Positivo
take profit fam  #stx 😄> [](>  #stx is just starting imo> pls share some more details such as fdv tvl etc if you have access,0.16666666666666666,0.3666666666666667,Positivo
need to keep pushing past that dotted line,-0.25,0.25,Negativo
#stx - short - high riskplease repost,0.08,0.41999999999999993,Positivo
15min touch,0.0,0.0,Neutro
just a flesh wound... keep fighting,0.0,0.0,Neutro
15m,0.0,0.0,Neutro
> [](> 🔥zignaly is thrilled to bring #ai powered investments to  > > get your  on : > > > hold tight for epic updates - we buidl on #inj🥷,0.2553571428571429,0.5964285714285714,Positivo
hey cardanuts pump your coindo smart contracts even work?,0.21428571428571427,0.6428571428571429,Positivo
,0.0,0.0,Neutro
"a lot of liquidity has migrated from eth over to other chains to chase memecoins... meaning many fundamentally strong projects are consolidating/pulling backwhen liquidity and volume returns, these projects will get bought hard is one i expect will full send. i'm…",0.1733333333333333,0.54,Positivo
"+  👀> [](> we are  integrating  ! 🔗> > polygon pos joins as a data connector in our ecosystem for a first-of-its-kind integration. > > now effortlessly interact with polygon pos through simple, natural language prompts. gain insights on specific tokens, on-chain volume,…",0.03333333333333333,0.29404761904761906,Positivo
all gas no brakes,0.0,0.0,Neutro
,0.0,0.0,Neutro
: uniqueness & innovation is what drives #crypto.this dex has a whole lot of them:why smardex () has the potential…,0.2,0.4,Positivo
can we send  to  already?,0.0,0.0,Neutro
: time for  to play catch-up again. is programmed.,0.0,0.0,Neutro
ready,0.2,0.5,Positivo
breaking  gets us in the   imo,0.0,0.0,Neutro
here we go,0.0,0.0,Neutro
"so far so good,  looking sendy af",0.39999999999999997,0.8,Positivo
buckle up> [](>  going...,0.0,0.0,Neutro
:  thank you for sticking wif us legend  🧢,0.0,0.0,Neutro
":  army is moving fast.shortly after , we are now also listed on  and verified by …",0.0,0.0,Neutro
"low cap gem  in case people are looking for some.the teams legit. it just takes time for development. so i'm patiently holding for a 5 to 10x.> [](> its back up again > > just keeps ranging until its not, this is on . > > still holding my position for the same reason, they are building still. i will add if we dip again.",0.0,0.14166666666666666,Neutro
riding that 5min line,0.0,0.0,Neutro
just bought some dogwifhat hours before going on holiday with no ability to sell.oh shit here we go.,-0.2,0.8,Negativo
crypto market cap holding steady above the .5t mark currently. important level to hold.,0.18888888888888888,0.5333333333333333,Positivo
hmmm ok> [](>  monthly chart,0.0,0.0,Neutro
": idk which coin cbs is talking about here, but i do know that there is only one wif a hat",0.0,1.0,Neutro
": at , we talk about something when it’s 70% done so we can deliver super fast!we are building on #inj , watch out…",0.3333333333333333,0.6666666666666666,Positivo
local top,0.25,0.25,Positivo
test,0.0,0.0,Neutro
:  1h chartnoting bearish divergence + hangman candlestick pattern on hourly chart,0.0,0.0,Neutro
,0.0,0.0,Neutro
solid test,0.0,0.1,Neutro
wizz 📸,0.0,0.0,Neutro
": 📢 new on bitstamp:  and ! trading starts today!wecan - tokenizes data on a blockchain for auditability, timestam…",0.17045454545454544,0.45454545454545453,Positivo
take a read and find out why i am bullish about  future> [](> meet bruce. > > 👇 click on the link to read our new blog post.> >,0.13636363636363635,0.45454545454545453,Positivo
after a few days of premium on the non-burger exchanges we now have a premium again.send it higher with haste!#bitcoin,0.024999999999999994,0.3,Positivo
people are making insane meme pictures for me. you know i love the #injective ecosystem,-0.25,0.8,Negativo
"green dots, green line",-0.2,0.3,Negativo
bouncing where it should,0.0,0.0,Neutro
up close,0.0,0.0,Neutro
testing,0.0,0.0,Neutro
tested and trying to hold,0.0,0.0,Neutro
"im gonna hold onto my , it already did 2x at least on  and more on > [](> 𝗛𝗢𝗢𝗗 𝗜𝗦 𝗚𝗢𝗜𝗡𝗚 𝗟𝗜𝗩𝗘 🌙> >  is now available on solana and ethereum.> > solana ca: agyuufvygnuuxwg6gukga4b3mgmbuez9hgqy73n76xpj> > ethereum ca: 0x04815313e9329e8905a77251a1781cfa7934259a> > 1/3",0.20000000000000004,0.43333333333333335,Positivo
meant to post this earlier but got busyfresh ascending triangle breakout,0.0,0.5,Neutro
peter the deleter doubling down on his bearish crypto stance with a questionable 4h chartshould end well> [](> this is called a possible descending triangle in the parlance of classical charting principles> a decisive close below the lower boundary would establish an initial target of 1893,-0.13111111111111112,0.45777777777777773,Negativo
